日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,润叶加料贮叶时间,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2020-05-12,利群(新版)烟丝,071 ,3999.9963,4.1026,3948.0000,17.8099,0.6943,59.4808,0.6295,1.3136,1.0000,62.9430,0.3426,2.8634,1.0000,237.7000,4200.0008,4.1385,4705.4312,17.2044,0.1069,2.4808,1.0000,19.2675,0.0750,3.2556,1.0000,38.2571,0.0819,11.1636,1.0000,84.0327,0.5234,94.1500,54.7880,0.5249,1.7705,100.0000,0.0980,0.1761,9.2788,1.0000,0.0440,68.6000,915,3999.8689,2.1408,4792.9302,18.4765,0.0597,2.6605,1.0000,37.4182,0.0192,460.0712,0.2963,145.1274,0.1258,5.0354,0.0044,1.4509,0.0020,83.2463,0.4170,2.2012,1.0000,0.3198,0.0010,0.0000,63.1349,0.1221,68.3855,0.8358,-20.2480,0.6627,132.8726,0.6693,1.4306,100.0000,100.0108,0.0675,4.8849,1.0000,12.2032,0.0970,1.7072,1.0000,61.1597,0.2828,3.3478,1.0000,4325.0000,26.9,67.6,22.9,60.2
2020-05-12,利群(新版)烟丝,072 ,4000.0858,4.6738,3948.0000,17.9228,0.6276,59.5045,0.6221,1.3420,1.0000,63.0686,0.5098,1.9167,1.0000,237.6000,4199.7602,3.6665,4714.5806,17.3114,0.1066,2.1532,1.0000,19.2820,0.0811,2.9511,1.0000,38.3286,0.0425,20.9522,1.0000,83.9233,0.3113,94.4000,55.0828,0.1448,6.7155,100.0000,0.0463,0.0745,22.1642,1.0000,0.1150,64.9000,929,3999.9000,2.1949,4821.4321,18.5034,0.0610,2.7137,1.0000,37.4332,0.0161,460.0098,0.2509,145.0799,0.1144,5.0367,0.0044,1.4517,0.0022,83.2456,0.4392,2.0905,1.0000,0.3198,0.0010,0.0000,63.2000,0.1283,68.4344,0.9079,-20.2887,0.7132,132.8412,0.1513,6.2595,100.0000,100.0122,0.0507,6.4944,1.0000,12.2171,0.0660,2.4389,1.0000,61.3885,0.3530,2.4660,1.0000,4349.0000,26.9,67.7,22.9,59.8
2020-05-12,利群(新版)烟丝,073 ,4000.1332,4.4952,3950.0000,17.8664,0.5932,59.3121,0.9032,0.8533,0.9947,62.8422,0.3404,2.7832,1.0000,237.8000,4200.1156,4.2878,4714.8408,17.2499,0.1038,2.4088,1.0000,19.2761,0.0949,2.5427,1.0000,38.4094,0.0932,9.2654,1.0000,84.0095,0.3466,94.4000,54.6246,0.4708,1.8583,100.0000,0.0746,0.1542,10.6472,1.0000,0.1094,71.1000,939,3999.9129,1.9865,4816.6606,18.5503,0.0580,2.5845,1.0000,37.3919,0.0197,460.0024,0.2793,144.9886,0.0986,5.0403,0.0042,1.4519,0.0022,82.3891,0.5489,1.4508,1.0000,0.3198,0.0010,0.0000,63.3315,0.1101,68.5281,0.9126,-20.3049,0.6383,132.1043,0.5584,1.2561,100.0000,99.9916,0.0530,6.2365,1.0000,12.2077,0.0873,1.8797,1.0000,61.4219,0.2268,3.7891,1.0000,4349.0000,26.7,67.7,23.0,60.2
2020-05-13,利群(新版)烟丝,074 ,3999.9682,4.0389,3947.0000,18.3956,0.6574,59.4489,0.7608,1.0729,0.9994,62.9833,0.3038,3.2733,1.0000,237.7000,4200.3943,4.5025,4695.8682,17.4673,0.1142,1.5549,1.0000,19.2368,0.0778,3.2699,1.0000,37.6792,0.4775,1.8703,1.0000,83.9867,0.1621,94.0500,54.7057,0.1702,5.2991,100.0000,0.0765,0.1050,15.6302,1.0000,0.1412,56.5000,350,3999.7349,1.8506,4774.3521,18.4519,0.0544,2.7690,1.0000,37.4043,0.0197,460.0085,0.2959,145.1348,0.1097,5.0336,0.0039,1.4513,0.0024,82.2525,0.4368,1.7189,1.0000,0.3199,0.0010,0.0000,63.3095,0.1170,68.7455,1.0171,-20.3183,0.7718,131.0645,0.2414,1.4699,100.0000,99.9953,0.0653,5.0807,1.0000,12.1845,0.1229,1.3141,0.9999,61.1231,0.2074,4.6238,1.0000,4316.0000,27.0,68.2,23.0,59.9
2020-05-13,利群(新版)烟丝,075 ,3999.7081,3.9419,3947.0000,18.5012,0.6587,59.7150,0.6844,1.3223,1.0000,62.9488,0.4341,2.2643,1.0000,237.6000,4199.0902,4.5450,4712.7539,17.3461,0.1190,1.8317,1.0000,19.3808,0.1086,1.9006,1.0000,38.2012,0.2707,3.4464,1.0000,84.0206,0.1262,94.3500,54.4506,0.3945,2.0706,100.0000,0.0570,0.0722,22.8209,1.0000,0.1007,66.2000,360,3999.8485,2.1434,4806.0146,18.4998,0.0516,3.2287,1.0000,37.4145,0.0192,460.0273,0.3003,145.1528,0.1148,5.0329,0.0038,1.4532,0.0022,83.1719,0.4437,2.1246,1.0000,0.3198,0.0009,0.0000,63.2991,0.1388,68.7325,0.8243,-20.2439,0.6427,131.8052,0.9727,0.6186,100.0000,99.9936,0.0553,5.9892,1.0000,12.1920,0.1040,1.5769,1.0000,61.4213,0.3237,2.6554,1.0000,4338.0000,27.0,67.6,23.0,59.8
2020-05-13,利群(新版)烟丝,076 ,3999.9490,4.1272,3942.0000,18.2922,0.7246,59.8414,0.4662,2.0316,1.0000,63.0304,0.4048,2.4453,1.0000,237.3000,4200.1203,4.3457,4707.5308,17.2909,0.1182,1.9997,1.0000,19.3738,0.1007,2.0728,1.0000,39.4742,0.1229,4.1383,1.0000,84.0188,0.3218,94.2500,55.3899,0.1149,7.5721,100.0000,0.0758,0.1833,8.9547,1.0000,0.1056,69.7000,384,3999.9318,2.3980,4801.9009,18.5080,0.0607,2.7018,1.0000,37.4024,0.0208,459.9572,0.3023,145.1735,0.1023,5.0316,0.0039,1.4500,0.0022,82.0720,0.4317,1.5999,1.0000,0.3199,0.0009,0.0000,63.0644,0.0917,68.8939,0.8936,-20.3253,0.7172,132.4407,0.3580,2.2725,100.0000,99.9932,0.0636,5.2055,1.0000,12.1811,0.0869,1.8454,1.0000,61.4235,0.2458,3.4940,1.0000,4334.0000,27.1,68.2,23.0,59.9
2020-05-13,利群(新版)烟丝,077 ,3999.7860,4.7126,3948.0000,18.2081,0.8663,59.7608,0.5725,1.6075,1.0000,62.9977,0.4609,2.1680,1.0000,237.6000,4198.8558,4.2162,4696.8682,17.1453,0.1092,2.6090,1.0000,19.3719,0.1466,1.4281,1.0000,39.3539,0.1767,3.1053,1.0000,84.0332,0.3074,94.0000,52.8726,0.6166,0.4717,87.3950,0.0420,0.0816,20.2533,1.0000,0.0667,75.8000,412,4000.0826,1.7694,4811.0952,18.5477,0.0505,2.9855,1.0000,37.4054,0.0186,460.0485,0.2874,145.2105,0.0967,5.0311,0.0037,1.4517,0.0020,82.0587,0.4347,1.5786,1.0000,0.3199,0.0008,0.0000,63.0883,0.1026,68.9415,0.8479,-20.3163,0.6687,133.2514,0.4522,2.0261,100.0000,99.9888,0.0628,5.2484,1.0000,12.1727,0.1027,1.5342,1.0000,61.3695,0.3388,2.5881,1.0000,4342.0000,27.1,67.8,22.9,60.2
2020-05-13,利群(新版)烟丝,078 ,3999.8245,4.0307,3939.0000,18.1289,0.7769,59.4408,0.5310,1.5322,1.0000,62.9336,0.3470,2.8181,1.0000,237.2000,4199.9270,4.0847,4697.9536,17.0044,0.1012,3.2793,1.0000,19.3707,0.0959,2.1873,1.0000,38.9666,0.2045,3.3144,1.0000,84.0077,0.2039,94.0500,55.5545,0.1190,6.8501,100.0000,0.0961,0.1299,12.5838,1.0000,0.0968,83.1000,1116,3999.7705,2.9098,4809.6782,18.6129,0.0520,2.4814,1.0000,37.3769,0.0718,459.9782,0.2770,145.0226,0.1917,5.0380,0.0069,1.4541,0.0021,84.9668,0.1931,1.7835,1.0000,0.3199,0.0009,0.0000,63.5196,0.1155,68.4435,0.6474,-20.1782,0.6246,134.0427,0.1613,4.0448,100.0000,100.0166,0.0697,4.7030,1.0000,12.2631,0.0815,1.7869,1.0000,61.4640,0.4459,1.8958,1.0000,4324.0000,27.1,67.8,23.0,60.3
2020-05-13,利群(新版)烟丝,079 ,3999.7611,4.3634,3945.0000,18.2445,0.7848,59.1161,0.8760,0.8052,0.9921,62.7008,0.5826,1.5453,1.0000,237.5000,4199.6764,4.9956,4702.5313,17.0741,0.1213,2.5444,1.0000,19.3380,0.1007,2.1913,1.0000,38.2655,0.1744,5.2265,1.0000,84.0271,0.2942,94.1000,55.0866,0.5315,1.8272,100.0000,0.0904,0.1623,10.0834,1.0000,0.0525,79.6000,1130,4000.0432,2.3122,4813.4009,18.6336,0.0627,1.9479,1.0000,37.5009,0.0180,459.9840,0.2748,145.1963,0.1126,5.0303,0.0035,1.4555,0.0022,83.8675,0.2443,2.9097,1.0000,0.3199,0.0010,0.0000,63.6704,0.1167,68.0862,0.7247,-20.2640,0.6756,133.1185,0.1025,9.3707,100.0000,99.9917,0.0534,6.1904,1.0000,12.2423,0.0802,1.9023,1.0000,61.7806,0.2770,2.6708,1.0000,4337.0000,27.1,67.8,22.9,59.9
2020-05-13,利群(新版)烟丝,080 ,3999.8810,4.1624,3943.0000,18.3281,0.7634,59.3683,0.6041,1.3068,1.0000,62.9631,0.4582,2.1556,1.0000,237.4000,4199.9715,4.7688,4701.3032,17.1147,0.1111,2.6562,1.0000,19.3462,0.1129,1.9303,1.0000,38.1663,0.0919,10.2782,1.0000,84.0431,0.2807,94.0500,55.3993,0.1349,6.4262,100.0000,0.0497,0.0946,17.4429,1.0000,0.0255,75.8000,1157,3999.7508,2.3627,4795.4790,18.5683,0.0591,2.4349,1.0000,37.4345,0.0188,460.0017,0.2903,145.1920,0.0904,5.0302,0.0032,1.4563,0.0021,82.3292,0.5606,1.3849,1.0000,0.3198,0.0009,0.0000,63.6570,0.1211,68.1600,0.8501,-20.2515,0.6268,132.4890,0.1422,5.8345,100.0000,100.0091,0.0470,7.0277,1.0000,12.2840,0.0704,1.9697,1.0000,61.9903,0.2295,2.9190,1.0000,4327.0000,27.0,68.0,22.9,60.1
2020-05-13,利群(新版)烟丝,081 ,4000.3548,5.5390,3954.0000,18.0876,0.7003,59.0502,0.7678,0.8901,0.9962,62.9964,0.3399,2.9385,1.0000,238.0000,4199.7309,3.6430,4712.6118,17.0034,0.1085,3.0618,1.0000,19.3737,0.1037,2.0132,1.0000,38.1974,0.1194,7.8241,1.0000,83.9965,0.1231,94.3500,54.9600,0.1544,6.3903,100.0000,0.0897,0.1226,13.3505,1.0000,0.1037,84.0000,1182,3999.9662,2.7406,4815.4150,18.5780,0.0431,3.2637,1.0000,37.4238,0.0194,459.9713,0.3170,145.2063,0.1250,5.0292,0.0032,1.4532,0.0023,81.3559,0.4173,1.0831,0.9994,0.3198,0.0010,0.0000,63.5640,0.1209,68.6057,0.7678,-20.2356,0.6835,134.2159,0.6227,0.9550,100.0000,99.9987,0.0458,7.2686,1.0000,12.1108,0.0865,1.5830,1.0000,62.2926,0.3859,1.4748,1.0000,4339.0000,27.0,68.1,23.1,60.3
2020-05-13,利群(新版)烟丝,082 ,3999.6503,4.1305,3949.0000,18.0132,0.7473,58.8738,0.8528,0.7324,0.9860,62.8561,0.2684,3.5471,1.0000,237.8000,4200.1813,4.7343,4710.7817,16.8775,0.1258,2.9743,1.0000,19.3760,0.0922,2.2560,1.0000,38.3060,0.2136,4.2041,1.0000,83.9827,0.1483,94.3000,55.1209,0.5671,1.6923,100.0000,0.0670,0.1577,10.4270,1.0000,0.0896,91.2000,1194,4000.1947,2.0487,4829.3354,18.5383,0.0581,2.6489,1.0000,37.4514,0.0173,459.9648,0.2650,145.2392,0.0921,5.0278,0.0029,1.4525,0.0021,81.2524,0.3427,1.2182,0.9999,0.3198,0.0010,0.0000,63.6128,0.1324,68.4586,0.7455,-20.2462,0.7259,134.3487,0.4203,1.3096,100.0000,99.9916,0.0544,6.0760,1.0000,12.1381,0.0747,1.9549,1.0000,62.3960,0.4084,1.3092,1.0000,4356.0000,26.8,68.1,23.0,60.3
2020-05-14,利群(新版)烟丝,083 ,3999.8141,4.3897,3954.0000,17.9438,0.7173,59.3226,0.7759,0.9978,0.9986,63.0877,0.2421,4.0098,1.0000,237.9000,4200.0301,4.9905,4703.3584,17.3150,0.1222,1.8685,1.0000,19.3284,0.0901,2.4846,1.0000,38.1330,0.6019,1.5877,1.0000,83.9778,0.2379,94.1000,54.2431,0.1867,4.0048,100.0000,0.0606,0.0697,23.6222,1.0000,0.0349,68.2000,520,3999.9835,2.3032,4813.8306,18.5874,0.0544,2.5282,1.0000,37.4810,0.0181,459.9846,0.2874,145.2677,0.0975,5.0266,0.0028,1.4604,0.0021,81.4576,0.3281,1.4808,1.0000,0.3199,0.0010,0.0000,63.4994,0.1478,68.4187,0.7450,-20.1955,0.6270,133.9187,0.1230,5.6404,100.0000,99.9972,0.0472,7.0424,1.0000,12.2417,0.0958,1.5946,1.0000,62.3332,0.2413,2.3025,1.0000,4343.0000,27.2,67.9,22.9,60.2
2020-05-14,利群(新版)烟丝,084 ,4000.0584,3.5186,3951.0000,17.9548,0.5723,59.5323,0.6341,1.3312,1.0000,62.9704,0.2959,3.3462,1.0000,237.8000,4199.5336,4.8656,4715.8828,17.1703,0.1176,2.3518,1.0000,19.3520,0.0888,2.4324,1.0000,38.2755,0.2395,3.7919,1.0000,83.9993,0.1404,94.3500,54.3669,0.6632,1.1896,100.0000,0.1014,0.1872,8.7226,1.0000,0.0343,70.3000,535,4000.1241,2.6757,4816.7388,18.5589,0.0529,2.7795,1.0000,37.4390,0.0176,459.9725,0.2736,145.2104,0.1133,5.0284,0.0029,1.4614,0.0023,81.0841,0.2271,1.5912,1.0000,0.3199,0.0009,0.0000,63.2873,0.1375,68.5319,0.9311,-20.3020,0.6643,134.4080,0.6609,0.8029,100.0000,99.9935,0.0574,5.7695,1.0000,12.1809,0.0841,1.9061,1.0000,62.2701,0.3852,1.4970,1.0000,4346.0000,27.3,67.2,23.0,60.4
2020-05-14,利群(新版)烟丝,085 ,3999.8533,4.1576,3953.0000,17.8240,0.6856,59.5565,0.6784,1.2561,0.9999,62.9396,0.3267,2.9993,1.0000,238.0000,4200.2328,4.3217,4706.8921,17.1783,0.1350,2.0289,1.0000,19.2953,0.0844,2.7832,1.0000,39.2350,0.2628,2.2387,1.0000,84.0152,0.1595,94.2000,55.2130,0.1183,7.8529,100.0000,0.0626,0.0773,21.2911,1.0000,0.0660,71.4000,555,3999.8165,2.3110,4805.9771,18.5424,0.0629,2.4250,1.0000,37.4680,0.0195,460.0187,0.2644,145.2375,0.1000,5.0278,0.0032,1.4639,0.0020,81.2270,0.3093,1.3223,1.0000,0.3198,0.0011,0.0000,63.0816,0.1344,68.5074,0.6933,-20.2381,0.5933,134.4827,0.4398,1.1500,100.0000,100.0073,0.0716,4.6215,1.0000,12.1868,0.1072,1.5137,1.0000,62.2274,0.2775,2.1292,1.0000,4338.0000,27.5,67.8,22.9,60.2
2020-05-14,利群(新版)烟丝,086 ,3999.9334,4.1926,3955.0000,17.8205,0.6502,59.5392,0.6163,1.3734,1.0000,62.9059,0.3387,2.8599,1.0000,237.9000,4200.6115,4.3197,4705.7310,17.1028,0.1137,2.6303,1.0000,19.2708,0.0903,2.6918,1.0000,38.8781,0.0809,8.7429,1.0000,84.0026,0.3976,94.1000,54.6944,1.3059,0.6878,93.3884,0.0855,0.1425,11.4959,1.0000,0.0155,79.8000,1028,4000.0364,2.2102,4806.6987,18.5440,0.0543,2.7993,1.0000,37.3250,0.0803,459.9575,0.3185,145.0698,0.2510,5.0356,0.0093,1.4709,0.0023,81.8840,0.5148,1.2199,0.9999,0.3199,0.0011,0.0000,63.2430,0.1447,68.3635,0.8436,-20.2355,0.6302,134.9229,0.1696,2.1169,100.0000,100.0087,0.0534,6.1879,1.0000,12.2121,0.0724,2.2463,1.0000,61.2974,0.6787,1.3273,1.0000,4336.0000,27.4,67.9,22.9,60.3
2020-05-14,利群(新版)烟丝,087 ,3999.9278,3.2928,3948.0000,17.9239,0.7386,59.2476,0.5545,1.3511,1.0000,62.9555,0.2476,3.9789,1.0000,237.6000,4199.5951,4.2953,4711.3906,17.1656,0.1402,1.9838,1.0000,19.3137,0.0858,2.6663,1.0000,38.7503,0.0740,10.1338,1.0000,84.0323,0.4393,94.3000,54.5136,0.2857,2.9327,100.0000,0.0743,0.1395,11.7699,1.0000,0.0766,76.5000,1040,4000.0008,2.6899,4800.6040,18.6302,0.0550,2.2412,1.0000,37.4150,0.0201,459.9729,0.2914,145.4120,0.0987,5.0225,0.0022,1.4714,0.0020,82.4368,0.4443,1.8282,1.0000,0.3199,0.0010,0.0000,63.4604,0.1151,68.2311,0.8177,-20.2380,0.6574,134.9978,0.0132,25.3081,100.0000,100.0081,0.0637,5.1905,1.0000,12.1727,0.0497,3.1704,1.0000,62.1296,0.3291,1.8945,1.0000,4324.0000,27.3,67.7,23.0,60.4
2020-05-14,利群(新版)烟丝,088 ,3999.7741,3.3651,3951.0000,17.8664,0.6798,59.2874,0.7201,1.0588,0.9993,62.7917,0.2915,3.1923,1.0000,237.8000,4201.4639,3.9549,4708.6621,16.9958,0.1247,2.6843,1.0000,19.3218,0.1172,1.9289,1.0000,38.4963,0.0722,11.5591,1.0000,83.9948,0.1695,94.2000,54.5159,0.3862,2.1715,100.0000,0.0484,0.0887,18.6080,1.0000,0.0284,85.7000,1064,3999.8226,2.5044,4826.1650,18.5732,0.0550,2.5867,1.0000,37.4107,0.0176,460.0320,0.2611,145.2494,0.0811,5.0299,0.0015,1.4745,0.0020,82.5568,0.5002,1.7039,1.0000,0.3199,0.0010,0.0000,63.3604,0.1251,68.2391,0.8866,-20.2785,0.6954,134.3077,0.3992,1.4131,100.0000,100.0050,0.0537,6.1763,1.0000,12.2125,0.0637,2.5510,1.0000,62.2585,0.3013,1.9267,1.0000,4345.0000,27.4,68.2,22.9,60.2
2020-05-14,利群(新版)烟丝,089 ,4000.0252,3.8374,3954.0000,17.8473,0.6917,59.3619,0.6984,1.1273,0.9996,62.8672,0.1922,4.9726,1.0000,238.0000,4200.3639,3.8863,4704.4189,17.0552,0.1176,2.6780,1.0000,19.3655,0.1020,2.0735,1.0000,38.0174,0.2439,4.0763,1.0000,83.9872,0.4054,94.2000,56.7302,0.5941,0.7125,100.0000,0.0829,0.1187,13.8082,1.0000,0.1186,80.7000,1090,3999.8129,2.4013,4814.1958,18.6450,0.0836,1.4155,1.0000,37.4155,0.0203,459.9988,0.3066,145.3614,0.1112,5.0239,0.0023,1.4728,0.0021,81.8885,0.3793,1.6596,1.0000,0.3198,0.0009,0.0000,63.5937,0.1173,68.3531,0.9873,-20.2936,0.6807,135.4010,0.1955,1.0213,100.0000,100.0088,0.0583,5.6672,1.0000,12.1577,0.0456,3.3458,1.0000,62.5042,0.4305,1.1582,0.9997,4331.0000,27.3,68.2,23.0,60.5
2020-05-14,利群(新版)烟丝,090 ,3999.9811,3.8192,3950.0000,17.9003,0.7052,59.0950,1.0916,0.6397,0.9723,62.6092,0.5373,1.6187,1.0000,237.6000,4199.3764,4.5689,4712.3018,17.0978,0.1069,2.8132,1.0000,19.3168,0.0998,2.2819,1.0000,37.9403,0.2384,4.1112,1.0000,83.9758,0.3072,94.2000,53.9142,0.2624,2.4317,100.0000,0.0761,0.0829,19.7986,1.0000,0.0488,77.9000,1091,3999.9121,2.3622,4811.4321,18.5611,0.0529,2.7656,1.0000,37.4288,0.0216,459.9700,0.3466,145.3463,0.1167,5.0250,0.0015,1.4755,0.0022,82.5347,0.4249,1.9885,1.0000,0.3198,0.0010,0.0000,63.6353,0.1166,68.1302,0.9412,-20.2795,0.6339,133.9245,0.7541,0.9174,100.0000,100.0079,0.0473,6.9915,1.0000,12.2073,0.1103,1.4890,1.0000,62.3490,0.2379,2.3133,1.0000,4332.0000,27.3,67.9,22.9,60.3
2020-05-15,利群(新版)烟丝,091 ,4000.2699,4.7360,3951.0000,18.3404,0.6231,59.3291,0.9424,0.8238,0.9932,62.8381,0.2804,3.3739,1.0000,238.0000,4199.3770,5.0797,4701.7485,17.4828,0.1172,1.4710,1.0000,19.3034,0.0734,3.1635,1.0000,37.8833,0.1401,6.8601,1.0000,83.9770,0.2386,94.1500,54.2213,0.3952,1.8736,100.0000,0.0489,0.0584,28.2597,1.0000,0.1223,59.7000,353,3999.9752,2.3619,4814.3252,18.5656,0.0525,2.7581,1.0000,37.4393,0.0183,459.9746,0.3077,145.3130,0.1038,5.0258,0.0014,1.4751,0.0019,82.8839,0.3658,2.6279,1.0000,0.3198,0.0010,0.0000,63.5740,0.1250,67.8751,0.8364,-20.2443,0.6978,133.6484,0.2580,3.0382,100.0000,99.9972,0.0483,6.8820,1.0000,12.1770,0.0648,2.4537,1.0000,62.6043,0.2145,2.1689,1.0000,4337.0000,27.2,67.9,23.0,60.3
2020-05-15,利群(新版)烟丝,092 ,3999.8626,3.9746,3949.0000,18.3026,0.6821,59.9242,0.5603,1.7397,1.0000,63.0304,0.2823,3.5064,1.0000,237.7000,4199.5203,5.3611,4707.3999,17.3326,0.1249,1.7812,1.0000,19.3079,0.0781,2.9539,1.0000,38.8622,0.0950,7.5011,1.0000,83.9678,0.2860,94.2000,53.9601,0.6692,0.9763,100.0000,0.0474,0.0682,24.2063,1.0000,0.0552,69.3000,366,3999.9526,2.3511,4811.2417,18.5317,0.0545,2.8642,1.0000,37.4180,0.0206,459.9671,0.2901,145.2414,0.0955,5.0292,0.0013,1.4749,0.0019,82.2150,0.6415,1.1509,0.9997,0.3198,0.0011,0.0000,63.5306,0.1175,67.7911,1.0813,-20.3458,0.7526,132.2350,0.0867,8.5928,100.0000,99.9948,0.0509,6.5147,1.0000,12.2202,0.0833,1.9200,1.0000,62.4102,0.3451,1.5356,1.0000,4336.0000,27.3,67.3,23.0,60.6
2020-05-15,利群(新版)烟丝,093 ,3999.9542,3.6901,3949.0000,18.2414,0.6608,59.8961,0.4529,2.1315,1.0000,63.0365,0.3564,2.7717,1.0000,237.8000,4200.4480,4.5606,4709.8193,17.2783,0.1013,2.3748,1.0000,19.3309,0.0703,3.1726,1.0000,38.9273,0.0741,9.3239,1.0000,84.0025,0.3690,94.3000,54.4743,0.1097,7.5184,100.0000,0.0867,0.1189,13.7743,1.0000,0.1100,72.2000,377,3999.9579,2.4775,4818.1646,18.6162,0.0497,2.5741,1.0000,37.4194,0.0177,459.9796,0.2991,145.2264,0.1006,5.0299,0.0012,1.4753,0.0020,82.5435,0.3416,2.4819,1.0000,0.3198,0.0011,0.0000,63.5039,0.1102,67.5176,0.7588,-20.2489,0.6945,132.5381,0.1197,7.0679,100.0000,99.9954,0.0494,6.7166,1.0000,12.2769,0.1045,1.3496,1.0000,62.5151,0.2259,2.1911,1.0000,4345.0000,27.3,67.8,22.9,60.4
2020-05-15,利群(新版)烟丝,094 ,4000.0034,3.9839,3952.0000,18.1071,0.7732,59.8291,0.5972,1.5791,1.0000,62.9348,0.2096,4.6673,1.0000,237.9000,4199.8402,4.0256,4709.0474,17.2349,0.1006,2.5351,1.0000,19.2870,0.0803,2.9597,1.0000,39.7305,0.1741,2.4306,1.0000,84.1021,0.7709,94.3000,55.1500,0.7136,1.3313,100.0000,0.0575,0.0803,20.5168,1.0000,0.1264,69.3000,384,4000.0241,2.2401,4833.8462,18.5444,0.0570,2.6643,1.0000,37.4172,0.0194,460.0108,0.3089,145.2605,0.1018,5.0291,0.0012,1.4763,0.0018,82.5595,0.3471,2.4580,1.0000,0.3199,0.0010,0.0000,63.5287,0.1297,67.4661,0.7111,-20.2325,0.7722,132.5288,0.4784,1.7620,100.0000,99.9950,0.0393,8.4394,1.0000,12.1837,0.1035,1.5578,1.0000,62.4747,0.2324,2.1878,1.0000,4358.0000,27.2,68.0,23.0,60.5
2020-05-15,利群(新版)烟丝,095 ,3999.8630,4.2654,3947.0000,18.1231,0.7038,59.7854,0.6500,1.4284,1.0000,62.8157,0.1660,5.6540,1.0000,237.6000,4199.8471,4.4153,4712.2119,17.1389,0.0958,2.9962,1.0000,19.3046,0.0787,2.9454,1.0000,39.1795,0.0845,7.1815,1.0000,83.9814,0.2689,94.4000,53.5651,0.2656,1.9642,100.0000,0.0698,0.1271,12.9300,1.0000,0.1653,72.3000,942,3999.7735,2.6111,4781.9648,18.4528,0.0606,2.4906,1.0000,37.3453,0.0251,460.0185,0.2569,145.2326,0.0873,5.0283,0.0021,1.4685,0.0018,81.4209,1.0339,0.4581,0.9153,0.3199,0.0009,0.0000,63.1741,0.1036,68.0502,0.7682,-20.2350,0.7807,133.6248,0.6101,1.2977,100.0000,100.0142,0.0434,7.5714,1.0000,12.1642,0.0803,1.9269,1.0000,61.1454,0.5461,1.7424,1.0000,4322.0000,27.3,67.7,23.0,60.3
