日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-02-27,利群(新版)烟丝,083 ,3500.2482,3.9411,4000.2456,18.4031,0.7207,48.4685,0.6487,1.3007,1.0000,59.8836,0.4514,2.1295,1.0000,220.8000,3999.9736,3.5559,4696.7393,16.9722,0.1076,3.1834,1.0000,19.1204,0.0729,3.1085,1.0000,37.8353,0.1150,8.2151,1.0000,79.8653,0.7649,93.9000,55.4490,0.6756,2.2454,100.0000,0.1150,0.2541,6.4081,1.0000,0.0370,71.5000,4099.9605,1.8780,4781.3828,18.6800,0.0550,2.9068,1.0000,73.5139,0.0560,3.2043,0.0048,81.5073,0.3204,2.5936,1.0000,1564.9384,34.3891,100.0152,0.2099,1.5638,1.0000,12.0766,0.0659,2.4093,1.0000,49.3930,0.4592,0.2853,0.8040,4362.5649,26.9,67.5,22.8,56.1
2019-02-27,利群(新版)烟丝,084 ,3500.2327,4.1616,3998.9517,18.3382,0.8463,48.3745,0.6999,1.2503,0.9999,60.0062,0.3399,2.9359,1.0000,220.6000,4000.5354,3.9647,4700.4312,16.8732,0.1126,3.3359,1.0000,19.1168,0.0794,2.8668,1.0000,37.8086,0.1276,7.3386,1.0000,79.8840,0.6695,94.0500,55.0499,0.2350,7.0220,100.0000,0.0994,0.2152,7.5920,1.0000,0.0440,76.3000,4100.1600,1.9803,4825.9175,18.6884,0.0509,3.1976,1.0000,73.2737,0.0432,3.2013,0.0053,81.5457,0.2244,3.6451,1.0000,1613.4479,32.3888,99.9900,0.1842,1.7916,1.0000,11.9998,0.0857,1.5546,1.0000,50.6484,0.3483,1.5777,1.0000,4427.0142,26.8,67.9,22.8,55.8
2019-02-27,利群(新版)烟丝,085 ,3500.2537,4.1684,3996.9380,18.5631,0.7372,48.4663,0.5700,1.4816,1.0000,59.9911,0.2881,3.4608,1.0000,220.5000,3999.6899,3.4345,4691.9302,17.0831,0.1011,3.0226,1.0000,19.1234,0.0709,3.1828,1.0000,37.8646,0.1437,6.6447,1.0000,79.9061,0.6128,93.8500,54.4893,0.5314,2.8162,100.0000,0.0775,0.1384,11.8585,1.0000,0.0121,66.4000,4099.9271,1.9173,4807.9551,18.6984,0.0460,3.6090,1.0000,73.2596,0.0130,3.2027,0.0032,81.8185,0.3022,2.4066,1.0000,1605.1031,37.0926,99.9979,0.2137,1.5566,1.0000,11.9885,0.0768,1.6856,1.0000,51.3467,0.2209,3.5416,1.0000,4405.8799,26.7,68.1,22.9,56.0
2019-02-27,利群(新版)烟丝,086 ,3500.0326,4.4855,3998.6152,18.4684,0.7414,48.3149,0.6307,1.4190,1.0000,59.9787,0.3885,2.5558,1.0000,220.5000,4000.3331,3.7301,4704.6436,17.0985,0.1185,2.5354,1.0000,19.1266,0.0757,2.9633,1.0000,37.7771,0.1195,7.7468,1.0000,79.9405,0.5067,94.2000,54.6462,0.2377,6.5162,100.0000,0.0863,0.1774,9.2329,1.0000,0.1139,64.9000,4100.3138,1.7346,4820.7793,18.6928,0.0492,3.3402,1.0000,73.2198,0.0250,3.1961,0.0061,81.8848,0.2537,2.7787,1.0000,1618.1579,35.1767,99.9994,0.2911,1.1442,0.9994,11.9166,0.0595,1.7749,1.0000,51.0047,0.2685,2.4887,1.0000,4419.5098,26.8,68.1,23.0,55.9
2019-02-27,利群(新版)烟丝,087 ,3500.4182,4.4132,4003.6050,18.4400,0.6412,48.3901,0.5914,1.4711,1.0000,59.9604,0.3475,2.8399,1.0000,220.8000,4000.1608,3.4445,4708.6152,16.9744,0.1278,2.6751,1.0000,19.1703,0.0645,3.2524,1.0000,37.8403,0.4047,2.3396,1.0000,79.8816,0.9256,94.2500,54.7667,0.8351,1.9028,100.0000,0.0887,0.1717,9.5368,1.0000,0.0825,74.2000,4100.0423,1.9476,4831.8672,18.6994,0.0513,3.2427,1.0000,73.1877,0.0311,3.2033,0.0039,81.5283,0.2699,3.0529,1.0000,1625.8392,33.8903,99.9994,0.3103,1.0735,0.9987,11.9311,0.0757,1.4575,1.0000,50.7680,0.1985,2.9682,1.0000,4427.9551,26.6,68.4,23.0,56.3
2019-02-28,利群(新版)烟丝,088 ,3500.0323,3.8721,3994.9917,18.5783,0.8740,48.1126,0.8462,1.1374,0.9996,59.9364,0.2635,3.7150,1.0000,220.3000,4000.1302,3.5529,4684.7622,17.1634,0.1001,2.7846,1.0000,19.0321,0.0913,2.8029,1.0000,37.6620,0.1322,6.7135,1.0000,79.9051,0.4976,93.7500,55.8749,0.2728,5.0398,100.0000,0.0890,0.1616,10.1304,1.0000,0.0584,61.3000,4100.1481,2.4417,4778.1030,18.6284,0.0529,2.7009,1.0000,73.1794,0.0325,3.1987,0.0047,81.3400,0.2420,3.6647,1.0000,1615.1827,36.1410,100.0017,0.2666,1.2483,0.9998,11.8958,0.0734,1.3436,1.0000,50.6150,0.1788,3.0103,1.0000,4382.3843,26.8,68.2,23.0,55.9
2019-02-28,利群(新版)烟丝,089 ,3499.8091,4.4364,3997.8516,18.4963,0.7377,48.4355,1.0469,0.8165,0.9923,59.8628,0.4328,2.2051,1.0000,220.4000,4000.2798,3.6902,4694.3936,16.9915,0.1166,2.8833,1.0000,19.0439,0.1769,1.4249,1.0000,38.2322,0.1015,9.0935,1.0000,79.9089,0.5463,94.0000,55.6209,0.8083,1.8058,100.0000,0.0844,0.1757,9.3236,1.0000,0.1194,69.8000,4100.0403,2.2785,4794.3560,18.5819,0.0463,2.7476,1.0000,73.2517,0.0247,3.2071,0.0031,80.9383,0.2805,3.4916,1.0000,1620.1556,30.9453,100.0107,0.2220,1.4854,1.0000,11.9766,0.0790,1.5888,1.0000,50.9165,0.1972,3.2398,1.0000,4404.7393,26.9,67.5,23.1,55.9
2019-02-28,利群(新版)烟丝,090 ,3499.9340,4.3632,3998.0205,18.6331,0.8281,48.7913,0.6311,1.1667,0.9998,59.8771,0.4389,2.1852,1.0000,220.5000,4000.0752,3.9526,4698.3130,17.1139,0.1143,2.5844,1.0000,19.1016,0.0844,2.7569,1.0000,38.3560,0.2049,4.3021,1.0000,79.9094,0.5490,94.1000,55.7162,0.3068,4.6549,100.0000,0.0719,0.1402,11.7158,1.0000,0.1423,64.3000,4100.2192,1.9280,4824.7319,18.6532,0.0469,3.2196,1.0000,73.2747,0.0397,3.2069,0.0056,80.7584,0.2517,3.6529,1.0000,1620.5901,32.4462,99.9997,0.3324,1.0025,0.9974,12.0455,0.0807,1.8411,1.0000,51.0936,0.2161,3.2297,1.0000,4435.4355,26.8,67.8,23.1,55.8
2019-02-28,利群(新版)烟丝,091 ,3500.7808,13.1483,3994.8538,18.4911,0.7818,49.0935,0.6149,1.0335,0.9990,59.8705,0.4138,2.3124,1.0000,220.3000,4000.3039,4.1199,4695.9473,16.9455,0.1081,3.2511,1.0000,19.0830,0.0790,3.0266,1.0000,38.1050,0.1198,8.0530,1.0000,79.8591,0.7484,94.0000,55.7751,0.7590,1.8556,100.0000,0.0971,0.2202,7.4210,1.0000,0.0863,72.9000,4099.6738,2.5496,4815.9570,18.6602,0.0482,3.1807,1.0000,73.2585,0.0174,3.2005,0.0034,80.5148,0.3398,2.4669,1.0000,1619.7658,33.9189,100.0185,0.3235,1.0114,0.9980,11.9789,0.0638,1.9804,1.0000,51.2267,0.1855,4.0013,1.0000,4422.7017,26.8,68.2,23.1,55.9
2019-02-28,利群(新版)烟丝,092 ,3500.7373,8.3559,3998.8523,18.4262,0.7014,49.0382,0.6155,1.0625,0.9993,59.8699,0.3997,2.3934,1.0000,220.7000,3999.3267,3.6096,4696.3730,16.9147,0.1074,3.3684,1.0000,19.0655,0.0793,3.0886,1.0000,38.0115,0.1045,9.5372,1.0000,79.9188,0.6599,93.9500,56.0995,0.2620,4.9620,100.0000,0.0776,0.1251,13.1126,1.0000,0.0240,73.3000,4099.8374,2.3046,4870.4082,18.6403,0.0523,2.8071,1.0000,73.2243,0.0486,3.2034,0.0087,80.5371,0.2431,3.4783,1.0000,1613.6329,32.6609,99.9870,0.2350,1.4001,1.0000,12.0322,0.0620,2.3227,1.0000,51.1135,0.3073,2.2928,1.0000,4477.3989,26.9,68.0,23.1,55.9
2019-02-28,利群(新版)烟丝,093 ,3500.2698,4.3423,3998.6748,18.4902,0.7087,48.9347,0.6785,1.0147,0.9988,59.9011,0.3248,2.9775,1.0000,220.5000,3999.9708,3.9304,4696.8418,16.9583,0.1090,3.1867,1.0000,19.0995,0.0801,2.9162,1.0000,37.9207,0.2001,4.8654,1.0000,79.8858,0.7248,94.0500,54.5237,0.5541,2.7215,100.0000,0.0995,0.2288,7.1393,1.0000,0.1205,70.3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,68.3,23.0,56.3
2019-02-28,利群(新版)烟丝,094 ,3500.3558,4.4189,3999.1289,18.4047,0.7375,48.6051,0.5729,1.3935,1.0000,59.9024,0.4315,2.2419,1.0000,220.7000,3999.9769,3.7497,4699.1338,16.8828,0.1091,3.4126,1.0000,19.1180,0.0734,3.0989,1.0000,37.8009,0.1517,6.1557,1.0000,79.9030,0.6500,94.0000,54.7631,0.2460,6.4543,100.0000,0.0828,0.1781,9.2053,1.0000,0.0184,73.6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,68.1,23.0,56.2
2019-02-28,利群(新版)烟丝,095 ,3500.0295,4.0657,3994.3950,18.4186,0.7215,48.5367,0.6870,1.1951,0.9998,59.9893,0.3876,2.5706,1.0000,220.3000,3999.6508,3.6167,4693.3579,16.9520,0.1213,2.8793,1.0000,19.1218,0.0763,2.9645,1.0000,37.8555,0.1576,6.0412,1.0000,79.8875,0.6476,93.9500,53.2402,0.8432,1.2809,100.0000,0.1024,0.2475,6.5950,1.0000,0.0883,70.2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,67.9,23.1,56.5
2019-02-28,利群(新版)烟丝,096 ,3499.4212,4.3047,3997.5522,18.4489,0.8787,48.4872,0.5624,1.4892,1.0000,60.0277,0.3707,2.6728,1.0000,220.5000,3999.9315,3.4004,4699.8042,16.9135,0.1053,3.4392,1.0000,19.1780,0.0841,2.4655,1.0000,37.7601,0.1347,6.8289,1.0000,79.9367,0.4624,93.9500,56.0750,0.2734,4.7859,100.0000,0.0717,0.1464,11.2249,1.0000,0.0490,75.1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,68.1,23.1,56.1
2019-02-28,利群(新版)烟丝,097 ,3500.2315,3.9890,4004.3503,18.3747,0.7018,48.2580,0.6799,1.3443,1.0000,59.9960,0.2762,3.6161,1.0000,220.8000,3999.6527,3.7157,4709.6685,16.8708,0.1190,3.1616,1.0000,19.1505,0.0764,2.8319,1.0000,37.7746,0.1690,5.4728,1.0000,79.9339,0.5404,94.1500,54.6559,0.4595,3.3776,100.0000,0.0921,0.2190,7.4707,1.0000,0.0460,78.2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,67.1,23.1,56.1
